textbox22
generated on 21/02/2018 09:06:26 UTC

Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
Belarus,European Region of WHO,Eastern Europe,2012,12,2012-03-19,2012-03-25,,83,0,1,12,,0,13,0,0,0,0,13,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,13,2012-03-26,2012-04-01,,74,0,0,7,,0,7,0,0,0,0,7,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,14,2012-04-02,2012-04-08,,100,0,0,11,,0,11,0,0,0,0,11,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,15,2012-04-09,2012-04-15,,97,0,1,17,,0,18,0,0,0,0,18,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,16,2012-04-16,2012-04-22,,60,0,0,6,,0,6,0,0,1,1,7,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,17,2012-04-23,2012-04-29,,60,0,0,2,,0,2,0,0,0,0,2,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,18,2012-04-30,2012-05-06,,53,0,0,4,,0,4,0,0,0,0,4,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,19,2012-05-07,2012-05-13,,28,0,0,3,,0,3,0,0,0,0,3,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,20,2012-05-14,2012-05-20,,47,0,0,1,,0,1,0,0,0,0,1,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,21,2012-05-21,2012-05-27,,36,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,22,2012-05-28,2012-06-03,,39,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,23,2012-06-04,2012-06-10,,23,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2012,24,2012-06-11,2012-06-17,,24,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2012,25,2012-06-18,2012-06-24,,24,0,0,0,,1,1,0,0,0,0,1,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,26,2012-06-25,2012-07-01,,42,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2012,27,2012-07-02,2012-07-08,,12,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,28,2012-07-09,2012-07-15,,25,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,29,2012-07-16,2012-07-22,,29,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,30,2012-07-23,2012-07-29,,20,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,31,2012-07-30,2012-08-05,,11,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,32,2012-08-06,2012-08-12,,29,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,33,2012-08-13,2012-08-19,,4,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,34,2012-08-20,2012-08-26,,26,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,35,2012-08-27,2012-09-02,,1,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,36,2012-09-03,2012-09-09,,23,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,37,2012-09-10,2012-09-16,,3,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,38,2012-09-17,2012-09-23,,20,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,39,2012-09-24,2012-09-30,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2012,40,2012-10-01,2012-10-07,,29,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,41,2012-10-08,2012-10-14,,25,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2012,42,2012-10-15,2012-10-21,,37,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,43,2012-10-22,2012-10-28,,37,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,44,2012-10-29,2012-11-04,,77,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,45,2012-11-05,2012-11-11,,57,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,46,2012-11-12,2012-11-18,,30,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,47,2012-11-19,2012-11-25,,61,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,48,2012-11-26,2012-12-02,,66,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,49,2012-12-03,2012-12-09,,80,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2012,50,2012-12-10,2012-12-16,,96,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,51,2012-12-17,2012-12-23,,39,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2012,52,2012-12-24,2012-12-30,,47,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,1,2012-12-31,2013-01-06,,29,0,0,0,,0,0,0,0,0,0,0,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,2,2013-01-07,2013-01-13,,46,0,4,0,,0,4,0,0,0,0,4,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,3,2013-01-14,2013-01-20,,81,0,0,3,,0,3,0,0,0,0,3,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,4,2013-01-21,2013-01-27,,172,0,19,5,,0,24,0,0,0,0,24,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,5,2013-01-28,2013-02-03,,134,0,40,8,,0,48,0,0,0,0,48,,Local Outbreak
Belarus,European Region of WHO,Eastern Europe,2013,6,2013-02-04,2013-02-10,,255,0,65,9,,5,79,0,0,4,4,83,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,7,2013-02-11,2013-02-17,,355,0,65,9,,0,74,0,0,17,17,91,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,8,2013-02-18,2013-02-24,,195,0,31,5,,0,36,0,0,0,0,36,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,9,2013-02-25,2013-03-03,,216,0,35,6,,0,41,0,0,4,4,45,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,10,2013-03-04,2013-03-10,,144,0,10,12,,0,22,0,0,1,1,23,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,11,2013-03-11,2013-03-17,,157,0,3,9,,0,12,0,0,3,3,15,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,12,2013-03-18,2013-03-24,,102,0,6,4,,4,14,0,0,6,6,20,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,13,2013-03-25,2013-03-31,,80,0,5,4,,0,9,0,0,3,3,12,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,14,2013-04-01,2013-04-07,,62,0,1,4,,0,5,0,0,9,9,14,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,15,2013-04-08,2013-04-14,,43,0,3,1,,0,4,0,0,4,4,8,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,16,2013-04-15,2013-04-21,,108,0,0,10,,0,10,0,0,9,9,19,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,17,2013-04-22,2013-04-28,,55,0,0,3,,0,3,0,0,3,3,6,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,18,2013-04-29,2013-05-05,,39,0,0,0,,0,0,0,0,3,3,3,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2013,19,2013-05-06,2013-05-12,,34,0,0,0,,0,0,0,0,4,4,4,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,20,2013-05-13,2013-05-19,,26,0,0,0,,0,0,0,0,1,1,1,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,40,2013-09-30,2013-10-06,,31,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,41,2013-10-07,2013-10-13,,49,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,42,2013-10-14,2013-10-20,,30,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,43,2013-10-21,2013-10-27,,50,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2013,44,2013-10-28,2013-11-03,,52,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,45,2013-11-04,2013-11-10,,56,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,46,2013-11-11,2013-11-17,,52,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2013,47,2013-11-18,2013-11-24,,68,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,48,2013-11-25,2013-12-01,,71,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,49,2013-12-02,2013-12-08,,46,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2013,50,2013-12-09,2013-12-15,,82,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,51,2013-12-16,2013-12-22,,57,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2013,52,2013-12-23,2013-12-29,,63,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,1,2013-12-30,2014-01-05,,45,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2014,2,2014-01-06,2014-01-12,,74,0,0,1,,0,1,0,0,0,0,1,,No Activity
Belarus,European Region of WHO,Eastern Europe,2014,3,2014-01-13,2014-01-19,,87,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2014,4,2014-01-20,2014-01-26,,123,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2014,5,2014-01-27,2014-02-02,,109,0,1,0,,1,2,0,0,0,0,2,,No Activity
Belarus,European Region of WHO,Eastern Europe,2014,6,2014-02-03,2014-02-09,,69,0,2,1,,0,3,0,0,1,1,4,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,7,2014-02-10,2014-02-16,,109,0,1,0,,0,1,0,0,0,0,1,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,8,2014-02-17,2014-02-23,,100,0,4,0,,0,4,0,0,0,0,4,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,9,2014-02-24,2014-03-02,,137,0,5,1,,0,6,0,0,0,0,6,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,10,2014-03-03,2014-03-09,,72,0,6,2,,0,8,0,0,0,0,8,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,11,2014-03-10,2014-03-16,,121,0,6,0,,0,6,0,0,0,0,6,,No Activity
Belarus,European Region of WHO,Eastern Europe,2014,12,2014-03-17,2014-03-23,,96,0,4,5,,0,9,0,0,0,0,9,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,13,2014-03-24,2014-03-30,,145,0,0,0,,0,0,0,0,15,15,15,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,14,2014-03-31,2014-04-06,,93,0,5,3,,1,9,0,0,1,1,10,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,15,2014-04-07,2014-04-13,,96,0,14,4,,0,18,0,0,0,0,18,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,16,2014-04-14,2014-04-20,,55,0,3,4,,0,7,0,0,1,1,8,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,17,2014-04-21,2014-04-27,,111,0,2,0,,3,5,0,0,1,1,6,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,18,2014-04-28,2014-05-04,,35,0,4,5,,0,9,0,0,0,0,9,,Sporadic
Belarus,European Region of WHO,Eastern Europe,2014,19,2014-05-05,2014-05-11,,53,0,0,0,,0,0,0,0,0,0,0,,No Activity
Belarus,European Region of WHO,Eastern Europe,2014,20,2014-05-12,2014-05-18,,71,0,0,1,,0,1,0,0,5,5,6,,No Activity
Belarus,European Region of WHO,Eastern Europe,2014,39,2014-09-22,2014-09-28,,124,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,40,2014-09-29,2014-10-05,,124,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,41,2014-10-06,2014-10-12,,60,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,42,2014-10-13,2014-10-19,,56,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,43,2014-10-20,2014-10-26,,49,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,44,2014-10-27,2014-11-02,,104,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,45,2014-11-03,2014-11-09,,66,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,46,2014-11-10,2014-11-16,,80,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,47,2014-11-17,2014-11-23,,88,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,48,2014-11-24,2014-11-30,,80,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,49,2014-12-01,2014-12-07,,84,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,50,2014-12-08,2014-12-14,,95,0,0,3,,0,3,0,0,0,0,3,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,51,2014-12-15,2014-12-21,,85,0,0,2,,0,2,0,0,0,0,2,,No Report
Belarus,European Region of WHO,Eastern Europe,2014,52,2014-12-22,2014-12-28,,62,0,0,1,,0,1,0,0,0,0,1,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,1,2014-12-29,2015-01-04,,69,0,0,1,,0,1,0,0,0,0,1,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,2,2015-01-05,2015-01-11,,81,0,0,11,,0,11,0,0,0,0,11,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,3,2015-01-12,2015-01-18,,98,0,1,18,,0,19,0,0,0,0,19,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,4,2015-01-19,2015-01-25,,141,0,1,39,,0,40,0,0,3,3,43,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,5,2015-01-26,2015-02-01,,249,0,0,60,,1,61,0,0,8,8,69,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,6,2015-02-02,2015-02-08,,177,0,1,63,,0,64,0,0,12,12,76,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,7,2015-02-09,2015-02-15,,236,0,2,44,,3,49,0,0,21,21,70,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,8,2015-02-16,2015-02-22,,256,0,2,47,,2,51,0,0,24,24,75,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,9,2015-02-23,2015-03-01,,203,0,1,23,,0,24,11,0,2,13,37,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,10,2015-03-02,2015-03-08,,142,0,0,16,,0,16,0,0,24,24,40,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,11,2015-03-09,2015-03-15,,128,0,0,6,,1,7,0,0,24,24,31,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,12,2015-03-16,2015-03-22,,116,0,0,4,,0,4,0,0,18,18,22,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,13,2015-03-23,2015-03-29,,145,0,0,0,,0,0,0,0,15,15,15,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,14,2015-03-30,2015-04-05,,144,0,0,2,,0,2,0,0,18,18,20,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,15,2015-04-06,2015-04-12,,94,0,0,0,,0,0,0,0,10,10,10,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,16,2015-04-13,2015-04-19,,42,0,0,0,,0,0,0,0,1,1,1,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,17,2015-04-20,2015-04-26,,82,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,18,2015-04-27,2015-05-03,,29,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,19,2015-05-04,2015-05-10,,77,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,20,2015-05-11,2015-05-17,,63,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,21,2015-05-18,2015-05-24,,39,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,22,2015-05-25,2015-05-31,,45,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,23,2015-06-01,2015-06-07,,14,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,24,2015-06-08,2015-06-14,,95,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,25,2015-06-15,2015-06-21,,19,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,26,2015-06-22,2015-06-28,,92,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,27,2015-06-29,2015-07-05,,3,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,28,2015-07-06,2015-07-12,,93,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,29,2015-07-13,2015-07-19,,18,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,30,2015-07-20,2015-07-26,,88,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,32,2015-08-03,2015-08-09,,62,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,33,2015-08-10,2015-08-16,,20,0,0,2,,0,2,0,0,0,0,2,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,34,2015-08-17,2015-08-23,,60,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,35,2015-08-24,2015-08-30,,8,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,36,2015-08-31,2015-09-06,,69,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,38,2015-09-14,2015-09-20,,77,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,39,2015-09-21,2015-09-27,,68,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,40,2015-09-28,2015-10-04,,69,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,41,2015-10-05,2015-10-11,,81,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,42,2015-10-12,2015-10-18,,137,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,43,2015-10-19,2015-10-25,,69,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,44,2015-10-26,2015-11-01,,87,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,46,2015-11-09,2015-11-15,,107,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,47,2015-11-16,2015-11-22,,85,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,48,2015-11-23,2015-11-29,,108,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,49,2015-11-30,2015-12-06,,73,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,50,2015-12-07,2015-12-13,,125,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,51,2015-12-14,2015-12-20,,94,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,52,2015-12-21,2015-12-27,,78,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2015,53,2015-12-28,2016-01-03,,56,0,1,0,,0,1,0,0,0,0,1,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,1,2016-01-04,2016-01-10,,80,0,5,0,,1,6,0,0,0,0,6,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,2,2016-01-11,2016-01-17,,137,0,13,0,,1,14,0,0,0,0,14,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,3,2016-01-18,2016-01-24,,180,0,35,0,,0,35,0,0,0,0,35,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,4,2016-01-25,2016-01-31,,397,0,166,0,,0,166,0,0,0,0,166,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,5,2016-02-01,2016-02-07,,688,0,215,0,,0,215,0,0,0,0,215,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,6,2016-02-08,2016-02-14,,627,0,224,0,,2,226,0,0,0,0,226,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,7,2016-02-15,2016-02-21,,543,0,182,0,,0,182,0,0,1,1,183,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,8,2016-02-22,2016-02-28,,497,0,182,0,,0,182,0,0,1,1,183,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,9,2016-02-29,2016-03-06,,411,0,128,0,,0,128,0,0,2,2,130,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,10,2016-03-07,2016-03-13,,279,0,88,0,,0,88,0,0,0,0,88,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,11,2016-03-14,2016-03-20,,306,0,78,0,,0,78,0,0,1,1,79,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,12,2016-03-21,2016-03-27,,163,0,34,0,,0,34,0,0,0,0,34,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,13,2016-03-28,2016-04-03,,168,0,21,0,,0,21,0,0,0,0,21,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,14,2016-04-04,2016-04-10,,164,0,17,0,,3,20,0,0,16,16,36,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,15,2016-04-11,2016-04-17,,151,0,7,0,,2,9,0,0,12,12,21,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,16,2016-04-18,2016-04-24,,136,0,6,0,,0,6,0,0,11,11,17,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,17,2016-04-25,2016-05-01,,110,0,3,0,,0,3,0,0,12,12,15,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,18,2016-05-02,2016-05-08,,79,0,0,0,,0,0,0,0,20,20,20,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,19,2016-05-09,2016-05-15,,69,0,0,0,,0,0,0,0,16,16,16,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,20,2016-05-16,2016-05-22,,79,0,0,0,,0,0,0,0,8,8,8,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,21,2016-05-23,2016-05-29,,19,0,0,0,,0,0,0,1,0,1,1,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,22,2016-05-30,2016-06-05,,58,0,0,0,,0,0,0,0,4,4,4,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,24,2016-06-13,2016-06-19,,35,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,25,2016-06-20,2016-06-26,,21,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,26,2016-06-27,2016-07-03,,74,0,0,0,,0,0,0,0,1,1,1,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,27,2016-07-04,2016-07-10,,12,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,28,2016-07-11,2016-07-17,,39,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,29,2016-07-18,2016-07-24,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,30,2016-07-25,2016-07-31,,0,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,38,2016-09-19,2016-09-25,,66,0,0,0,,0,0,0,0,0,0,0,,No Report
Belarus,European Region of WHO,Eastern Europe,2016,39,2016-09-26,2016-10-02,,29,0,0,0,,0,0,0,0,0,0,0,,No Report
